species	chr	strand	match_status	manual_id	manual_start	manual_end	manual_type	manual_full_length	manual_hint_type	manual_scoring	agent_id	agent_start	agent_end	agent_type	agent_full_length	agent_hint_type	agent_confidence	agent_needs_review	agent_miniprot_identity	manual_in_agent_frac	agent_in_manual_frac	start_diff	end_diff	type_agree	full_length_agree	hint_type_agree
053.Tibellus sp.2	chr04	+	agent_only								Tisp_spid_00007	125351281	125362923	pysp	true	Full_length	medium	true	0.9165							
053.Tibellus sp.2	chr04	+	agent_only								Tisp_spid_00009	240686175	240696588	acsp	true	Full_length	high	false	0.7245							
053.Tibellus sp.2	chr04	+	agent_only								Tisp_spid_00010	260329354	260343556	cysp	true	Full_length	high	false	0.8319							
053.Tibellus sp.2	chr04	-	agent_only								Tisp_spid_00008	238942119	238952465	acsp	true	Full_length	high	false	0.9112							
053.Tibellus sp.2	chr06	-	agent_only								Tisp_spid_00011	172220291	172237382	acsp	true	Full_length	high	false	0.7915							
053.Tibellus sp.2	chr07	+	agent_only								Tisp_spid_00012	124582480	124596201	misp	true	Full_length	high	false	0.7382							
053.Tibellus sp.2	chr08	+	agent_only								Tisp_spid_00013	56543977	56557264	masp	true	Full_length	high	false	0.9433							
053.Tibellus sp.2	chr09	-	agent_only								Tisp_spid_00014	102548518	102610258	acsp	true	Full_length	medium	true								
053.Tibellus sp.2	chr10	+	agent_only								Tisp_spid_00015	141696030	141696503	masp	false	N-terminal	medium	true								
053.Tibellus sp.2	chr3	+	manual_only	Ti_Spid00005	240807700	240815863	misp	true	Full_length	3																
053.Tibellus sp.2	chr3	+	manual_only	Ti_Spid00004	240747895	240755307	misp	true	Full_length	4																
053.Tibellus sp.2	chr3	-	manual_only	Ti_Spid00001	98833412	98843396	misp	true	Full_length	3																
053.Tibellus sp.2	chr3	-	manual_only	Ti_Spid00002	98969847	98982019	misp	true	Full_length	3																
053.Tibellus sp.2	chr3	-	manual_only	Ti_Spid00003	99174514	99194621	misp	true	Full_length	4																
053.Tibellus sp.2	chr4	+	manual_only	Ti_Spid00007	240686175	240696583	acsp	true	Full_length	3																
053.Tibellus sp.2	chr4	+	manual_only	Ti_Spid00008	260329354	260343553	cysp	true	Full_length	2																
053.Tibellus sp.2	chr4	-	manual_only	Ti_Spid00006	238942122	238952465	acsp	true	Full_length	3																
053.Tibellus sp.2	chr6	-	manual_only	Ti_Spid00009	172220296	172237382	acsp	true	Full_length	2																
053.Tibellus sp.2	chr7	+	manual_only	Ti_Spid00010	124582480	124596198	misp	true	Full_length	3																
053.Tibellus sp.2	chr8	+	manual_only	Ti_Spid00011	56543977	56557261	masp	true	Full_length	4																
054.Titanoeca chayuensis	chr04	-	agent_only								Tich_spid_00001	202459944	202463318	misp	true	Full_length	high	false	0.5104							
054.Titanoeca chayuensis	chr05	+	agent_only								Tich_spid_00004	154269465	154283063	masp/misp	true	Full_length	medium	true	0.942							
054.Titanoeca chayuensis	chr05	+	agent_only								Tich_spid_00005	154298249	154298526	misp	false	C-terminal	medium	true	0.3612							
054.Titanoeca chayuensis	chr05	+	agent_only								Tich_spid_00002	7853627	7855819	misp	true	Full_length	high	false	0.4455							
054.Titanoeca chayuensis	chr05	-	agent_only								Tich_spid_00003	7870390	7875090	misp	true	Full_length	high	false	0.8264							
054.Titanoeca chayuensis	chr05	-	agent_only								Tich_spid_00006	211617117	211632257	misp	true	Full_length	high	false	0.9653							
054.Titanoeca chayuensis	chr06	+	agent_only								Tich_spid_00007	97794595	97795902	masp1	true	Full_length	high	false	0.8341							
054.Titanoeca chayuensis	chr06	-	agent_only								Tich_spid_00008	194959938	194973956	pysp	true	Full_length	high	false	0.4812							
054.Titanoeca chayuensis	chr07	+	agent_only								Tich_spid_00009	147346594	147347071	acsp	false	N-terminal	medium	true								
054.Titanoeca chayuensis	chr14	+	matched	Tich_Spid00011	169000592	169013104	masp	true	Full_length	4	Tich_spid_00013	169000581	169013111	masp1	true	Full_length	high	false	0.53	1.0	0.9985634477254589	-11	7	false	true	true
054.Titanoeca chayuensis	chr4	-	manual_only	Tich_Spid00001	202459947	202463290	misp	true	Full_length	4																
054.Titanoeca chayuensis	chr5	+	manual_only	Tich_Spid00002	7853644	7855811	misp	true	Full_length	4																
054.Titanoeca chayuensis	chr5	+	manual_only	Tich_Spid00004	154269465	154283060	unknown	true	Full_length	4																
054.Titanoeca chayuensis	chr5	-	manual_only	Tich_Spid00003	7870400	7875090	misp	true	Full_length	4																
054.Titanoeca chayuensis	chr5	-	manual_only	Tich_Spid00005	211617120	211632257	misp	true	Full_length	4																
054.Titanoeca chayuensis	chr6	+	manual_only	Tich_Spid00006	97794595	97795899	masp	true	Full_length	3																
054.Titanoeca chayuensis	chr6	-	manual_only	Tich_Spid00007	194959941	194973956	pysp	true	Full_length	3																
055.Tricalamus sp	chr12	-	agent_only								Trsp_spid_00001	102229944	102230274	unknown	false	C-terminal	medium	true								
056.Uloborus guangxiensis	chr01	+	agent_only								Ulgu_spid_00003	244763846	244764282	misp	false	N-terminal	medium	true								
056.Uloborus guangxiensis	chr01	+	agent_only								Ulgu_spid_00004	244798232	244798669	misp	false	N-terminal	medium	true								
056.Uloborus guangxiensis	chr01	+	agent_only								Ulgu_spid_00008	411970185	411981402	pysp	true	Full_length	high	false	0.8039							
056.Uloborus guangxiensis	chr01	+	agent_only								Ulgu_spid_00001	22623907	22634476	pysp	true	Full_length	high	false	0.5709							
056.Uloborus guangxiensis	chr01	+	agent_only								Ulgu_spid_00005	253430203	253437885	misp	true	Full_length	high	false	0.9964							
056.Uloborus guangxiensis	chr01	+	agent_only								Ulgu_spid_00002	244647054	244647490	misp	false	N-terminal	medium	true								
056.Uloborus guangxiensis	chr01	-	agent_only								Ulgu_spid_00006	253473910	253482234	misp	true	Full_length	high	false	0.6869							
056.Uloborus guangxiensis	chr01	-	agent_only								Ulgu_spid_00007	253519341	253527299	misp	true	Full_length	high	false	0.6371							
056.Uloborus guangxiensis	chr02	-	agent_only								Ulgu_spid_00009	187211809	187228722	pflag	true	Full_length	high	false	0.688							
056.Uloborus guangxiensis	chr03	+	agent_only								Ulgu_spid_00011	157912062	157919705	masp1	true	Full_length	high	false	0.797							
056.Uloborus guangxiensis	chr03	-	agent_only								Ulgu_spid_00010	153075543	153089659	masp	true	Full_length	medium	true								
056.Uloborus guangxiensis	chr06	+	agent_only								Ulgu_spid_00014	102122098	102133997	pysp	true	Full_length	high	false	0.9202							
056.Uloborus guangxiensis	chr06	+	agent_only								Ulgu_spid_00013	76807358	76822252	acsp	true	Full_length	medium	true	0.7839							
056.Uloborus guangxiensis	chr06	-	agent_only								Ulgu_spid_00012	58189823	58198402	cysp	true	Full_length	medium	true	0.5638							
056.Uloborus guangxiensis	chr06	-	agent_only								Ulgu_spid_00015	114619277	114628772	masp1	true	Full_length	high	false	0.9814							
056.Uloborus guangxiensis	chr07	+	agent_only								Ulgu_spid_00016	56967476	56983526	pflag	true	Full_length	high	false	0.9937							
056.Uloborus guangxiensis	chr07	-	agent_only								Ulgu_spid_00017	90468468	90482294	acsp	true	Full_length	medium	true	0.9967							
056.Uloborus guangxiensis	chr09	+	agent_only								Ulgu_spid_00018	3761127	3762706	misp	true	Full_length	high	false								
056.Uloborus guangxiensis	chr1	+	manual_only	Uigu_Spid00008	411970185	411981399	pysp	true	Full_length	4																
056.Uloborus guangxiensis	chr1	+	manual_only	Uigu_Spid00001	22623907	22634473	pysp	true	Full_length	5																
056.Uloborus guangxiensis	chr1	+	manual_only	Uigu_Spid00002	244647054	244647487	unknown	false	N-terminal	3																
056.Uloborus guangxiensis	chr1	+	manual_only	Uigu_Spid00003	244763846	244764279	unknown	false	N-terminal	3																
056.Uloborus guangxiensis	chr1	+	manual_only	Uigu_Spid00004	244798232	244798666	unknown	false	N-terminal	2																
056.Uloborus guangxiensis	chr1	+	manual_only	Uigu_Spid00005	253430203	253437882	misp	true	Full_length	5																
056.Uloborus guangxiensis	chr1	-	manual_only	Uigu_Spid00007	253519344	253527299	misp	true	Full_length	5																
056.Uloborus guangxiensis	chr1	-	manual_only	Uigu_Spid00006	253473913	253482234	misp	true	Full_length	4																
056.Uloborus guangxiensis	chr10	+	agent_only								Ulgu_spid_00023	225008451	225047624	crsp	true	Full_length	high	false	0.9917							
056.Uloborus guangxiensis	chr10	+	agent_only								Ulgu_spid_00024	274221384	274228994	masp1	true	Full_length	high	false	1.0							
056.Uloborus guangxiensis	chr10	+	agent_only								Ulgu_spid_00025	274256789	274265617	masp1	true	Full_length	high	false	0.8553							
056.Uloborus guangxiensis	chr10	+	agent_only								Ulgu_spid_00026	274296461	274303921	masp1	true	Full_length	high	false	0.8136							
056.Uloborus guangxiensis	chr10	+	agent_only								Ulgu_spid_00027	274447266	274455152	masp	true	Full_length	high	false	0.6295							
056.Uloborus guangxiensis	chr10	-	agent_only								Ulgu_spid_00022	138925992	138937642	masp	true	Full_length	medium	true								
056.Uloborus guangxiensis	chr2	-	manual_only	Uigu_Spid00009	187211812	187228722	pflag	true	Full_length	3																
056.Uloborus guangxiensis	chr3	+	manual_only	Uigu_Spid00010	157912062	157919702	masp1	true	Full_length	5																
056.Uloborus guangxiensis	chr6	+	manual_only	Uigu_Spid00011	76807358	76822247	unknown	true	Full_length	5																
056.Uloborus guangxiensis	chr6	+	manual_only	Uigu_Spid00012	102122098	102133994	pysp	true	Full_length	4																
056.Uloborus guangxiensis	chr6	-	manual_only	Uigu_Spid00013	114619281	114628772	masp1	true	Full_length	5																
056.Uloborus guangxiensis	chr7	+	manual_only	Uigu_Spid00014	56967476	56983523	pflag	true	Full_length	3																
056.Uloborus guangxiensis	chr7	-	manual_only	Uigu_Spid00015	90468473	90482294	acsp	true	Full_length	3																
056.Uloborus guangxiensis	chr9	+	manual_only	Uigu_Spid00016	3761127	3762701	misp	true	Full_length	4																
057.Uropygi sp	chr6	+	manual_only	Ur_Spid00001	189118720	189138812	misp	false	C-terminal	3																
059.Zoropsis tangi	chr01	+	agent_only								Zota_spid_00002	162297650	162312049	pysp	true	Full_length	high	false	0.5564							
059.Zoropsis tangi	chr01	+	agent_only								Zota_spid_00001	14336954	14344640	acsp	true	Full_length	high	false	0.5556							
059.Zoropsis tangi	chr01	-	agent_only								Zota_spid_00003	275076002	275087665	acsp	true	Full_length	high	false	0.5958							
059.Zoropsis tangi	chr01	-	agent_only								Zota_spid_00004	275125271	275134963	acsp	true	Full_length	high	false	0.6							
059.Zoropsis tangi	chr01	-	agent_only								Zota_spid_00005	275219663	275232574	acsp	true	Full_length	high	false	0.5525							
059.Zoropsis tangi	chr01	-	agent_only								Zota_spid_00006	279875652	279886952	cysp	true	Full_length	high	false	0.7906							
059.Zoropsis tangi	chr02	+	agent_only								Zota_spid_00007	5369334	5369795	masp	false	N-terminal	medium	true								
059.Zoropsis tangi	chr06	-	agent_only								Zota_spid_00008	37937173	37964598	crsp	true	Full_length	high	false	0.9027							
059.Zoropsis tangi	chr09	+	agent_only								Zota_spid_00009	15315288	15315767	acsp	false	N-terminal	medium	true	0.3951							
059.Zoropsis tangi	chr1	+	manual_only	Zota_Spid00001	14336954	14344637	acsp	true	Full_length	3																
059.Zoropsis tangi	chr1	+	manual_only	Zota_Spid00002	162297650	162312046	pysp	true	Full_length	4																
059.Zoropsis tangi	chr1	-	manual_only	Zota_Spid00006	279875655	279886952	cysp	true	Full_length	3																
059.Zoropsis tangi	chr1	-	manual_only	Zota_Spid00003	275076005	275087665	acsp	true	Full_length	4																
059.Zoropsis tangi	chr1	-	manual_only	Zota_Spid00004	275125274	275134963	acsp	true	Full_length	2																
059.Zoropsis tangi	chr1	-	manual_only	Zota_Spid00005	275219666	275232574	acsp	true	Full_length	3																
059.Zoropsis tangi	chr10	-	agent_only								Zota_spid_00010	121114388	121114868	masp	false	N-terminal	medium	true								
059.Zoropsis tangi	chr14	+	matched	Zota_Spid00010	50357483	50364391	masp	true	Full_length	5	Zota_spid_00013	50357483	50364394	masp1	true	Full_length	high	false	0.6287	1.0	0.9995659094197656	0	3	false	true	true
059.Zoropsis tangi	chr14	+	matched	Zota_Spid00011	50427606	50434271	masp	true	Full_length	5	Zota_spid_00014	50427606	50434274	masp1	true	Full_length	high	false	0.8506	1.0	0.9995500899820036	0	3	false	true	true
059.Zoropsis tangi	chr14	+	matched	Zota_Spid00009	50290146	50296793	masp	true	Full_length	5	Zota_spid_00012	50290146	50296796	masp1	true	Full_length	high	false	0.547	1.0	0.9995488721804511	0	3	false	true	true
059.Zoropsis tangi	chr14	+	matched	Zota_Spid00012	50489416	50496060	masp	true	Full_length	5	Zota_spid_00015	50489416	50496063	masp1	true	Full_length	high	false	0.7388	1.0	0.9995486685722883	0	3	false	true	true
059.Zoropsis tangi	chr14	+	matched	Zota_Spid00013	50613975	50620532	masp	true	Full_length	5	Zota_spid_00017	50613975	50620535	masp1	true	Full_length	high	false	0.5661	1.0	0.9995426829268292	0	3	false	true	true
059.Zoropsis tangi	chr14	+	agent_only								Zota_spid_00018	54193624	54237446	masp1	true	Full_length	high	false	0.5196							
059.Zoropsis tangi	chr14	+	agent_only								Zota_spid_00020	55976291	55982599	masp1	true	Full_length	high	false	0.64							
059.Zoropsis tangi	chr14	+	agent_only								Zota_spid_00021	65806677	65813951	masp1	true	Full_length	high	false	0.5344							
059.Zoropsis tangi	chr14	+	agent_only								Zota_spid_00022	65887348	65890795	masp1	true	Full_length	high	false	0.4783							
059.Zoropsis tangi	chr14	+	agent_only								Zota_spid_00016	50561497	50561823	masp1	false	C-terminal	medium	true	0.5614							
059.Zoropsis tangi	chr14	+	agent_only								Zota_spid_00019	54197803	54198114	masp1	false	C-terminal	medium	true	0.463							
059.Zoropsis tangi	chr6	-	manual_only	Zota_Spid00007	37937176	37964598	crsp	true	Full_length	3																
060.Acanthoscurria geniculata	azms01s00165482.1	-	agent_only								Acge_spid_00001	5928	6226	misp	false	C-terminal	medium	true								
060.Acanthoscurria geniculata	azms01s00208839.1	+	agent_only								Acge_spid_00002	201	631	misp	false	C-terminal	medium	true	0.2788							
060.Acanthoscurria geniculata	azms01s00261174.1	+	agent_only								Acge_spid_00003	17316	17771	masp	false	N-terminal	medium	true	0.3526							
060.Acanthoscurria geniculata	azms01s00269969.1	+	agent_only								Acge_spid_00004	7575	8030	masp	false	N-terminal	medium	true	0.3562							
060.Acanthoscurria geniculata	azms01s00561562.1	-	agent_only								Acge_spid_00005	600	1053	masp	false	N-terminal	medium	true	0.4703							
060.Acanthoscurria geniculata	azms01s04862249.1	-	agent_only								Acge_spid_00006	167	596	masp	false	N-terminal	medium	true								
060.Acanthoscurria geniculata	azms01s04951897.1	-	agent_only								Acge_spid_00007	141	599	masp	false	N-terminal	medium	true								
061.Amaurobius ferox	ox578134.1	+	agent_only								Amfe_spid_00001	98754139	98754599	misp	false	N-terminal	medium	true								
061.Amaurobius ferox	ox578136.1	+	agent_only								Amfe_spid_00002	26122805	26123284	masp	false	N-terminal	medium	true								
061.Amaurobius ferox	ox578140.1	+	agent_only								Amfe_spid_00003	75700615	75714828	pysp	true	Full_length	high	false	0.669							
061.Amaurobius ferox	ox578142.1	-	agent_only								Amfe_spid_00004	24964714	24997614	crsp	true	Full_length	high	false	0.9989							
061.Amaurobius ferox	ox578144.1	+	agent_only								Amfe_spid_00005	119286748	119302797	acsp	true	Full_length	high	false	0.372							
061.Amaurobius ferox	ox578144.1	+	agent_only								Amfe_spid_00006	125949262	125975562	acsp	true	Full_length	high	false	0.7243							
061.Amaurobius ferox	ox578144.1	-	agent_only								Amfe_spid_00007	131417579	131429953	cysp	true	Full_length	high	false	0.6481							
061.Amaurobius ferox	ox578149.1	+	agent_only								Amfe_spid_00008	6792811	6793278	flag	false	N-terminal	medium	true	0.4224							
061.Amaurobius ferox	ox578151.1	+	agent_only								Amfe_spid_00012	84351186	84351481	misp	false	C-terminal	medium	true	0.8046							
061.Amaurobius ferox	ox578151.1	+	agent_only								Amfe_spid_00010	84136223	84155584	misp	true	Full_length	high	false	0.4941							
061.Amaurobius ferox	ox578151.1	+	agent_only								Amfe_spid_00011	84297557	84312322	misp	true	Full_length	high	false	0.6238							
061.Amaurobius ferox	ox578151.1	+	agent_only								Amfe_spid_00013	84468708	84484244	misp	true	Full_length	high	false	0.9308							
061.Amaurobius ferox	ox578151.1	+	agent_only								Amfe_spid_00014	98390905	98404205	misp	true	Full_length	high	false	0.7014							
061.Amaurobius ferox	ox578151.1	+	agent_only								Amfe_spid_00015	98523258	98536197	misp	true	Full_length	high	false	0.4742							
061.Amaurobius ferox	ox578151.1	-	agent_only								Amfe_spid_00009	46416003	46416334	masp	false	C-terminal	medium	true								
061.Amaurobius ferox	ox578151.1	-	agent_only								Amfe_spid_00016	98993922	98994214	misp	false	C-terminal	medium	true	0.4841							
061.Amaurobius ferox	ox578151.1	-	agent_only								Amfe_spid_00017	98999804	99000095	misp	false	C-terminal	medium	true	0.5567							
061.Amaurobius ferox	ox578151.1	-	agent_only								Amfe_spid_00018	99004008	99004299	misp	false	C-terminal	medium	true	0.8495							
061.Amaurobius ferox	ox578151.1	-	agent_only								Amfe_spid_00019	99012256	99012547	misp	false	C-terminal	medium	true	0.6529							
061.Amaurobius ferox	ox578151.1	-	agent_only								Amfe_spid_00020	99021242	99032271	misp	true	Full_length	high	false	0.6701							
062.Anelosimus studiosus	vsfd01007454.1	-	agent_only								Anst_spid_00001	2729	3235	agsp2	false	N-terminal	medium	true	0.4911							
062.Anelosimus studiosus	vsfd01022488.1	-	agent_only								Anst_spid_00002	1243	1710	masp	false	N-terminal	medium	true	0.61							
062.Anelosimus studiosus	vsfd01025633.1	+	agent_only								Anst_spid_00003	4025	10415	misp	true	Full_length	high	false	0.6628							
062.Anelosimus studiosus	vsfd01036970.1	+	agent_only								Anst_spid_00004	3229	3716	agsp1	false	N-terminal	medium	true	1.0							
062.Anelosimus studiosus	vsfd01039716.1	+	agent_only								Anst_spid_00005	291	616	masp	false	C-terminal	medium	true	0.4658							
062.Anelosimus studiosus	vsfd01047029.1	-	agent_only								Anst_spid_00006	6777	7069	misp	false	C-terminal	medium	true	0.5305							
062.Anelosimus studiosus	vsfd01054854.1	+	agent_only								Anst_spid_00007	5969	6439	cysp	false	N-terminal	medium	true	0.4093							
062.Anelosimus studiosus	vsfd01058103.1	+	agent_only								Anst_spid_00009	6049	6513	masp	false	N-terminal	medium	true	1.0							
062.Anelosimus studiosus	vsfd01058103.1	+	agent_only								Anst_spid_00008	5474	5938	masp	false	N-terminal	medium	true	0.4783							
062.Anelosimus studiosus	vsfd01071255.1	-	agent_only								Anst_spid_00010	5548	5860	masp	false	C-terminal	medium	true	0.7302							
062.Anelosimus studiosus	vsfd01080547.1	+	agent_only								Anst_spid_00011	4191	4551	agsp1	false	C-terminal	medium	true	0.7921							
062.Anelosimus studiosus	vsfd01095730.1	+	agent_only								Anst_spid_00012	3843	4277	pysp	false	N-terminal	medium	true	0.996							
062.Anelosimus studiosus	vsfd01109569.1	-	agent_only								Anst_spid_00013	3014	3308	pysp	false	C-terminal	medium	true	0.9163							
062.Anelosimus studiosus	vsfd01123609.1	+	agent_only								Anst_spid_00014	857	1149	misp	false	C-terminal	medium	true	0.5836							
062.Anelosimus studiosus	vsfd01126646.1	-	agent_only								Anst_spid_00015	1050	1541	acsp	false	N-terminal	medium	true	0.8716							
062.Anelosimus studiosus	vsfd01130314.1	+	agent_only								Anst_spid_00016	356	662	masp	false	C-terminal	medium	true	0.4155							
062.Anelosimus studiosus	vsfd01175718.1	-	agent_only								Anst_spid_00017	459	708	flag	false	C-terminal	medium	true								
062.Anelosimus studiosus	vsfd01188760.1	+	agent_only								Anst_spid_00018	1567	1929	agsp2	false	C-terminal	medium	true	0.8125							
062.Anelosimus studiosus	vsfd01226551.1	+	agent_only								Anst_spid_00019	559	871	masp	false	C-terminal	medium	true	0.5288							
062.Anelosimus studiosus	vsfd01241508.1	+	agent_only								Anst_spid_00020	481	773	misp	false	C-terminal	medium	true	0.6346							
062.Anelosimus studiosus	vsfd01318637.1	-	agent_only								Anst_spid_00021	223	612	misp	false	N-terminal	medium	true	0.7093							
062.Anelosimus studiosus	vsfd01378614.1	+	agent_only								Anst_spid_00022	626	968	agsp2	false	C-terminal	medium	true								
062.Anelosimus studiosus	vsfd01488484.1	+	agent_only								Anst_spid_00023	118	407	masp	false	C-terminal	medium	true	0.5049							
063.Araneus marmoreus	a_mchr11	+	agent_only								Arma_spid_00004	20528559	20532934	flag	true	Full_length	high	false	0.86							
063.Araneus marmoreus	a_mchr11	+	agent_only								Arma_spid_00003	16717964	16745647	flag	true	Full_length	medium	true	0.8256							
063.Araneus marmoreus	a_mchr11	-	agent_only								Arma_spid_00005	101220228	101220691	flag	false	N-terminal	medium	true	0.9713							
063.Araneus marmoreus	a_mchr12	+	agent_only								Arma_spid_00006	65844279	65852693	cysp	true	Full_length	high	false	0.9469							
063.Araneus marmoreus	a_mchr12	+	agent_only								Arma_spid_00007	116804677	116819313	masp	true	Full_length	medium	true	0.8657							
063.Araneus marmoreus	a_mchr13	+	agent_only								Arma_spid_00008	50188928	50194513	cysp	true	Full_length	high	false	0.7669							
063.Araneus marmoreus	a_mchr3	+	agent_only								Arma_spid_00010	28317876	28327705	masp2b	true	Full_length	high	false	0.988							
063.Araneus marmoreus	a_mchr3	+	agent_only								Arma_spid_00016	96090900	96114279	masp2	true	Full_length	high	false	0.8951							
063.Araneus marmoreus	a_mchr3	+	agent_only								Arma_spid_00017	96334600	96355264	masp2b	true	Full_length	high	false	0.954							
063.Araneus marmoreus	a_mchr3	+	agent_only								Arma_spid_00018	96422929	96440452	masp2b	true	Full_length	high	false	0.9181							
063.Araneus marmoreus	a_mchr3	+	agent_only								Arma_spid_00019	108663979	108673290	masp	true	Full_length	high	false	0.9036							
063.Araneus marmoreus	a_mchr3	+	agent_only								Arma_spid_00020	170970877	171014413	flag	true	Full_length	high	false	0.9422							
063.Araneus marmoreus	a_mchr3	-	agent_only								Arma_spid_00009	19526704	19567925	masp2	true	Full_length	high	false	0.9115							
063.Araneus marmoreus	a_mchr3	-	agent_only								Arma_spid_00011	28479558	28489142	masp2b	true	Full_length	high	false	0.8056							
063.Araneus marmoreus	a_mchr3	-	agent_only								Arma_spid_00012	54440995	54445391	masp1	true	Full_length	high	false	0.8554							
063.Araneus marmoreus	a_mchr3	-	agent_only								Arma_spid_00013	95749869	95757851	masp	true	Full_length	high	false	0.7822							
063.Araneus marmoreus	a_mchr3	-	agent_only								Arma_spid_00014	95836431	95840237	masp1	true	Full_length	high	false	0.8306							
063.Araneus marmoreus	a_mchr3	-	agent_only								Arma_spid_00015	95925917	95935789	masp1	true	Full_length	high	false	0.992							
063.Araneus marmoreus	a_mchr4	-	agent_only								Arma_spid_00021	126159352	126163398	misp	true	Full_length	high	false	0.5962							
063.Araneus marmoreus	a_mchr5	+	agent_only								Arma_spid_00025	197133414	197144295	pysp	true	Full_length	high	false	0.8419							
063.Araneus marmoreus	a_mchr5	+	agent_only								Arma_spid_00026	197180918	197192119	pysp	true	Full_length	high	false	0.9165							
063.Araneus marmoreus	a_mchr5	-	agent_only								Arma_spid_00023	126260352	126310340	agsp2	true	Full_length	high	false	0.89							
063.Araneus marmoreus	a_mchr5	-	agent_only								Arma_spid_00022	126256578	126326314	agsp2	true	Full_length	medium	true	0.89							
063.Araneus marmoreus	a_mchr5	-	agent_only								Arma_spid_00024	126350935	126351300	agsp2	false	C-terminal	medium	true	0.955							
063.Araneus marmoreus	a_mchr6	-	agent_only								Arma_spid_00027	158008731	158019669	masp	true	Full_length	high	false	0.777							
063.Araneus marmoreus	a_mchr6	-	agent_only								Arma_spid_00028	165106447	165174264	agsp1	true	Full_length	high	false	0.965							
063.Araneus marmoreus	a_mchr6	-	agent_only								Arma_spid_00029	167327347	167327852	agsp1	false	N-terminal	medium	true	0.6494							
063.Araneus marmoreus	a_mchr7	+	agent_only								Arma_spid_00032	173600284	173612766	cysp	true	Full_length	high	false	0.9973							
063.Araneus marmoreus	a_mchr7	-	agent_only								Arma_spid_00030	24089531	24105843	acsp	true	Full_length	high	false	0.6628							
063.Araneus marmoreus	a_mchr7	-	agent_only								Arma_spid_00031	24982947	25003614	acsp	true	Full_length	high	false	0.8676							
063.Araneus marmoreus	a_mchr9	+	agent_only								Arma_spid_00036	112791975	112803881	misp	true	Full_length	high	false	0.98							
063.Araneus marmoreus	a_mchr9	+	agent_only								Arma_spid_00037	112872954	112886250	misp	true	Full_length	high	false	0.6715							
063.Araneus marmoreus	a_mchr9	+	agent_only								Arma_spid_00038	113069977	113084322	misp	true	Full_length	high	false	0.8498							
063.Araneus marmoreus	a_mchr9	+	agent_only								Arma_spid_00039	113204208	113225216	misp	true	Full_length	high	false	0.8272							
063.Araneus marmoreus	a_mchr9	-	agent_only								Arma_spid_00033	78926123	78939437	acsp	true	Full_length	high	false	0.8829							
063.Araneus marmoreus	a_mchr9	-	agent_only								Arma_spid_00034	78996617	79006517	acsp	true	Full_length	high	false	0.9964							
063.Araneus marmoreus	a_mchr9	-	agent_only								Arma_spid_00035	79061592	79073330	acsp	true	Full_length	high	false	0.9165							
063.Araneus marmoreus	a_msca0345	-	agent_only								Arma_spid_00001	10555	19188	masp2b	true	Full_length	high	false	0.6914							
063.Araneus marmoreus	a_msca0753	-	agent_only								Arma_spid_00002	4100	4569	flag	false	N-terminal	medium	true	0.9016							
063.Araneus marmoreus	chr11	+	manual_only	Arma_Spid00020	20528559	20532931	flag	true	Full_length	3																
063.Araneus marmoreus	chr12	+	manual_only	Arma_Spid00021	65844279	65852690	cysp	true	Full_length	4																
063.Araneus marmoreus	chr13	+	manual_only	Arma_Spid00022	50188928	50194510	cysp	true	Full_length	4																
063.Araneus marmoreus	chr3	+	manual_only	Arma_Spid00002	28317876	28327702	masp2	true	Full_length	4																
063.Araneus marmoreus	chr3	-	manual_only	Arma_Spid00001	19526707	19567925	masp2	true	Full_length	4																
063.Araneus marmoreus	chr3	-	manual_only	Arma_Spid00003	28479561	28489142	masp2	true	Full_length	4																
063.Araneus marmoreus	chr4	-	manual_only	Arma_Spid00004	126159355	126163398	misp	true	Full_length	4																
063.Araneus marmoreus	chr5	+	manual_only	Arma_Spid00006	197133414	197144292	pysp	true	Full_length	4																
063.Araneus marmoreus	chr5	+	manual_only	Arma_Spid00007	197180918	197192116	pysp	true	Full_length	4																
063.Araneus marmoreus	chr5	-	manual_only	Arma_Spid00005	126260355	126310340	agsp2	true	Full_length	2																
063.Araneus marmoreus	chr6	-	manual_only	Arma_Spid00008	158008737	158019669	masp3	true	Full_length	4																
063.Araneus marmoreus	chr6	-	manual_only	Arma_Spid00009	165106450	165174264	agsp1	true	Full_length	4																
063.Araneus marmoreus	chr7	+	manual_only	Arma_Spid00012	173600284	173612763	cysp	true	Full_length	3																
063.Araneus marmoreus	chr7	-	manual_only	Arma_Spid00010	24089535	24105843	acsp	true	Full_length	3																
063.Araneus marmoreus	chr7	-	manual_only	Arma_Spid00011	24982951	25003614	acsp	true	Full_length	4																
063.Araneus marmoreus	chr9	+	manual_only	Arma_Spid00013	78926126	78939437	acsp	true	Full_length	4																
063.Araneus marmoreus	chr9	+	manual_only	Arma_Spid00016	112791975	112803877	misp	true	Full_length	4																
063.Araneus marmoreus	chr9	+	manual_only	Arma_Spid00017	112872954	112886246	misp	true	Full_length	3																
063.Araneus marmoreus	chr9	+	manual_only	Arma_Spid00018	113069977	113084319	misp	true	Full_length	3																
063.Araneus marmoreus	chr9	+	manual_only	Arma_Spid00019	113204208	113225213	misp	true	Full_length	3																
063.Araneus marmoreus	chr9	-	manual_only	Arma_Spid00014	78996620	79006517	acsp	true	Full_length	4																
063.Araneus marmoreus	chr9	-	manual_only	Arma_Spid00015	79061595	79073330	acsp	true	Full_length	4																
