species	chr	strand	match_status	manual_id	manual_start	manual_end	manual_type	manual_full_length	manual_hint_type	manual_scoring	agent_id	agent_start	agent_end	agent_type	agent_full_length	agent_hint_type	agent_confidence	agent_needs_review	agent_miniprot_identity	manual_in_agent_frac	agent_in_manual_frac	start_diff	end_diff	type_agree	full_length_agree	hint_type_agree
036.Pimoa nyingchi	chr09	+	agent_only								Piny_spid_00008	1925578	1926044	masp	false	N-terminal	medium	true	0.3782							
036.Pimoa nyingchi	chr1	-	manual_only	Piny_Spid00001	161545517	161581497	flag	true	Full_length	5																
036.Pimoa nyingchi	chr2	+	manual_only	Piny_Spid00002	285486411	285488221	misp	false	Full_length	3																
036.Pimoa nyingchi	chr2	+	manual_only	Piny_Spid00003	285513613	285543956	masp	false	Full_length	3																
036.Pimoa nyingchi	chr3	+	manual_only	Piny_Spid00004	618744	161545778	acsp	true	Full_length	3																
036.Pimoa nyingchi	chr3	-	manual_only	Piny_Spid00005	145439962	161545778	cysp	true	Full_length	5																
036.Pimoa nyingchi	chr4	+	manual_only	Piny_Spid00006	17252672	17265445	pysp	true	Full_length	5																
036.Pimoa nyingchi	chr4	-	manual_only	Piny_Spid00007	36934908	36964229	masp1	true	Full_length	3																
036.Pimoa nyingchi	chr7	+	manual_only	Piny_Spid00008	116926492	117021051	agsp1	true	Full_length	4																
036.Pimoa nyingchi	chr7	+	manual_only	Piny_Spid00009	1732504	1767928	masp1	true	Full_length	5																
036.Pimoa nyingchi	ctg412	+	agent_only								Piny_spid_00011	54739	55072	acsp	false	C-terminal	medium	true	0.3639							
036.Pimoa nyingchi	ctg415	-	agent_only								Piny_spid_00012	13175	13656	masp	false	N-terminal	medium	true								
037.Pireneitega xinping	chr08	+	agent_only								Pixi_spid_00001	11255792	11279683	acsp	true	Full_length	high	false	0.8286							
037.Pireneitega xinping	chr08	-	agent_only								Pixi_spid_00002	11458126	11548162	misp	true	Full_length	high	false	0.5638							
037.Pireneitega xinping	chr09	+	agent_only								Pixi_spid_00003	72181829	72195106	pysp	true	Full_length	high	false	0.508							
037.Pireneitega xinping	chr11	-	matched	Pixi_Spid00004	233338826	233351824	cysp	true	Full_length	5	Pixi_spid_00004	233338823	233351824	cysp	true	Full_length	high	false	0.9106	1.0	0.9997692485193447	-3	0	true	true	true
037.Pireneitega xinping	chr17	-	matched	Pixi_Spid00005	38433188	38509310	misp	true	Full_length	4	Pixi_spid_00005	38433181	38509310	misp	true	Full_length	high	false	0.7114	1.0	0.9999080508084961	-7	0	true	true	true
037.Pireneitega xinping	chr19	+	matched	Pixi_Spid00006	33410327	33450356	masp	true	Full_length	3	Pixi_spid_00006	33410327	33450362	masp	true	Full_length	high	false	0.749	1.0	0.9998501311352567	0	6	true	true	true
037.Pireneitega xinping	chr19	-	agent_only								Pixi_spid_00007	157406522	157500766	misp	true	Full_length	high	false	0.7055							
037.Pireneitega xinping	chr8	+	manual_only	Pixi_Spid00001	11255792	11279680	acsp	true	Full_length	5																
037.Pireneitega xinping	chr8	-	manual_only	Pixi_Spid00002	11458129	11548162	misp	true	Full_length	4																
037.Pireneitega xinping	chr9	+	manual_only	Pixi_Spid00003	72181829	72195103	pysp	true	Full_length	4																
038.Plator bowo	chr03	+	agent_only								Plbo_spid_00001	70153673	70165063	pysp	true	Full_length	high	false	0.8361							
038.Plator bowo	chr03	-	agent_only								Plbo_spid_00003	202620817	202627352	acsp	true	Full_length	high	false	0.2661							
038.Plator bowo	chr03	-	agent_only								Plbo_spid_00002	185666992	185679102	acsp	true	Full_length	high	false	0.7968							
038.Plator bowo	chr06	+	agent_only								Plbo_spid_00004	130024305	130024635	acsp	false	C-terminal	medium	true	0.5263							
038.Plator bowo	chr12	+	agent_only								Plbo_spid_00006	133860955	133866858	misp	true	Full_length	high	false	0.5455							
038.Plator bowo	chr12	-	agent_only								Plbo_spid_00005	133789042	133794966	misp	true	Full_length	high	false	0.8989							
038.Plator bowo	chr12	-	agent_only								Plbo_spid_00007	153003029	153007132	masp	true	Full_length	high	false	0.61							
038.Plator bowo	ctg007	+	agent_only								Plbo_spid_00008	152544	172883	cysp	true	Full_length	medium	true	0.4453							
039.Prochora praticola	chr03	+	agent_only								Prpr_spid_00003	145276555	145299279	acsp	true	Full_length	high	false	0.5246							
039.Prochora praticola	chr03	+	agent_only								Prpr_spid_00001	72595136	72608299	pysp	true	Full_length	high	false	0.655							
039.Prochora praticola	chr03	-	agent_only								Prpr_spid_00004	246132373	246144267	cysp	true	Full_length	high	false	0.719							
039.Prochora praticola	chr03	-	agent_only								Prpr_spid_00005	246771691	246784167	cysp	true	Full_length	high	false	0.622							
039.Prochora praticola	chr03	-	agent_only								Prpr_spid_00002	73347285	73360484	pysp	true	Full_length	high	false	0.6304							
039.Prochora praticola	chr05	+	agent_only								Prpr_spid_00006	145405563	145410467	acsp	true	Full_length	high	false	0.607							
039.Prochora praticola	chr06	+	agent_only								Prpr_spid_00008	202873467	202998655	misp	true	Full_length	high	false	0.65							
039.Prochora praticola	chr06	+	agent_only								Prpr_spid_00007	202850641	202851122	masp	false	N-terminal	medium	true	0.5028							
039.Prochora praticola	chr10	+	matched	Prpr_Spid00007	36528755	36553991	misp	true	Full_length	4	Prpr_spid_00009	36528755	36553994	misp	true	Full_length	high	false	0.907	1.0	0.9998811363366219	0	3	true	true	true
039.Prochora praticola	chr10	+	matched	Prpr_Spid00008	36585955	36610064	masp	true	Full_length	4	Prpr_spid_00010	36585955	36610067	misp	true	Full_length	high	false	0.5859	1.0	0.9998755806237558	0	3	false	true	true
039.Prochora praticola	chr10	+	matched	Prpr_Spid00010	37022474	37046359	masp	true	Full_length	4	Prpr_spid_00012	37022474	37046362	misp	true	Full_length	high	false	0.534	1.0	0.9998744139316812	0	3	false	true	true
039.Prochora praticola	chr10	+	matched	Prpr_Spid00011	37134591	37157617	misp	true	Full_length	4	Prpr_spid_00013	37134591	37157620	misp	true	Full_length	high	false	0.5297	1.0	0.9998697294715359	0	3	true	true	true
039.Prochora praticola	chr10	+	manual_only	Prpr_Spid00009	36703351	36703799	misp	true	Full_length	2																
039.Prochora praticola	chr10	+	agent_only								Prpr_spid_00014	124917626	124934006	misp	true	Full_length	high	false	0.9677							
039.Prochora praticola	chr10	+	agent_only								Prpr_spid_00011	36703351	36749792	misp	true	Full_length	high	false	0.7424							
039.Prochora praticola	chr10	-	agent_only								Prpr_spid_00015	128031032	128046475	misp	true	Full_length	high	false	0.5823							
039.Prochora praticola	chr3	+	manual_only	Prpr_Spid00001	72607990	72608296	pysp	true	Full_length	4																
039.Prochora praticola	chr3	+	manual_only	Prpr_Spid00003	145276555	145299276	acsp	true	Full_length	4																
039.Prochora praticola	chr3	-	manual_only	Prpr_Spid00002	73347288	73360484	pysp	true	Full_length	4																
039.Prochora praticola	chr3	-	manual_only	Prpr_Spid00004	246771694	246784167	cysp	true	Full_length	4																
039.Prochora praticola	chr5	+	manual_only	Prpr_Spid00005	145405563	145410462	acsp	true	Full_length	4																
039.Prochora praticola	chr6	+	manual_only	Prpr_Spid00006	202850641	202873948	masp	true	Full_length	2																
040.Psechrus senoculatus	chr01	+	agent_only								Psse_spid_00001	67826800	67827267	masp	false	N-terminal	medium	true								
040.Psechrus senoculatus	chr04	+	agent_only								Psse_spid_00005	97150920	97170612	acsp	true	Full_length	high	false	0.7937							
040.Psechrus senoculatus	chr04	+	agent_only								Psse_spid_00004	91198872	91206632	cysp	true	Full_length	high	false	0.707							
040.Psechrus senoculatus	chr04	-	agent_only								Psse_spid_00002	7599094	7613685	pysp	true	Full_length	high	false	0.7931							
040.Psechrus senoculatus	chr04	-	agent_only								Psse_spid_00003	83740107	83745512	acsp	true	Full_length	high	false	0.5915							
040.Psechrus senoculatus	chr06	-	agent_only								Psse_spid_00006	132261070	132301827	crsp	true	Full_length	high	false	0.8421							
040.Psechrus senoculatus	chr10	-	agent_only								Psse_spid_00007	12602856	12626036	acsp	true	Full_length	medium	true	0.4395							
040.Psechrus senoculatus	chr12	-	agent_only								Psse_spid_00008	113689187	113689669	masp	false	N-terminal	medium	true	0.5369							
040.Psechrus senoculatus	chr13	-	matched	Psse_Spid00011	105433656	105447998	masp	true	Full_length	2	Psse_spid_00011	105433650	105447998	masp	true	Full_length	high	false	0.7298	1.0	0.9995818232506273	-6	0	true	true	true
040.Psechrus senoculatus	chr13	-	matched	Psse_Spid00012	105480488	105493795	masp	true	Full_length	3	Psse_spid_00012	105480482	105493795	masp	true	Full_length	high	false	0.6082	1.0	0.9995493127018703	-6	0	true	true	true
040.Psechrus senoculatus	chr13	-	matched	Psse_Spid00010	82420690	82423759	misp	true	Full_length	3	Psse_spid_00010	82420687	82423759	misp	true	Full_length	high	false	0.61	1.0	0.9990234375	-3	0	true	true	true
040.Psechrus senoculatus	chr13	-	manual_only	Psse_Spid00013	105630574	105631056	masp	true	Full_length	2																
040.Psechrus senoculatus	chr13	-	agent_only								Psse_spid_00009	46699246	46708482	misp	true	Full_length	medium	true	0.572							
040.Psechrus senoculatus	chr13	-	agent_only								Psse_spid_00014	110226268	110226734	masp	false	N-terminal	medium	true	0.4301							
040.Psechrus senoculatus	chr13	-	agent_only								Psse_spid_00015	123351722	123352204	masp	false	N-terminal	medium	true	0.5303							
040.Psechrus senoculatus	chr13	-	agent_only								Psse_spid_00013	105622711	105631056	masp	true	Full_length	high	false	0.6186							
040.Psechrus senoculatus	chr4	+	manual_only	Psse_Spid00004	91198872	91206629	cysp	true	Full_length	3																
040.Psechrus senoculatus	chr4	+	manual_only	Psse_Spid00005	97150920	97170609	acsp	true	Full_length	4																
040.Psechrus senoculatus	chr4	-	manual_only	Psse_Spid00002	83740110	83745512	acsp	true	Full_length	3																
040.Psechrus senoculatus	chr4	-	manual_only	Psse_Spid00003	7613239	7613685	pysp	true	Full_length	5																
040.Psechrus senoculatus	chr6	-	manual_only	Psse_Spid00006	132261073	132301827	crsp	true	Full_length	1																
042.Psilodercidae sp	chr04	+	agent_only								Pssp_spid_00001	3598474	3616525	masp	true	Full_length	medium	true	0.43							
042.Psilodercidae sp	chr04	+	agent_only								Pssp_spid_00002	3770236	3770694	masp	false	N-terminal	medium	true	0.4048							
042.Psilodercidae sp	chr04	+	agent_only								Pssp_spid_00003	3813150	3813605	masp	false	N-terminal	medium	true	0.4108							
042.Psilodercidae sp	chr07	+	agent_only								Pssp_spid_00004	48268156	48268607	unknown	false	N-terminal	medium	true								
042.Psilodercidae sp	chr18	-	agent_only								Pssp_spid_00005	15637929	15660240	masp	true	Full_length	medium	true								
042.Psilodercidae sp	chr4	+	manual_only	Ps_Spid00001	3598474	3616522	masp	true	Full_length	3																
043.Raveniola sp	chr04	+	agent_only								Rasp_spid_00003	64654074	64661624	masp	true	Full_length	medium	true	0.3936							
043.Raveniola sp	chr04	-	agent_only								Rasp_spid_00001	40437078	40450712	masp	true	Full_length	medium	true	0.6226							
043.Raveniola sp	chr04	-	agent_only								Rasp_spid_00002	63214030	63229110	masp	true	Full_length	medium	true	0.4639							
043.Raveniola sp	chr27	+	matched	Ra_Spid00005	63749311	63771042	acsp	true	Full_length	3	Rasp_spid_00005	63749311	63771051	acsp	true	Full_length	high	false	0.3989	1.0	0.9995860165593377	0	9	true	true	true
043.Raveniola sp	chr27	+	matched	Ra_Spid00004	63503901	63521588	acsp	true	Full_length	3	Rasp_spid_00004	63503901	63521597	acsp	true	Full_length	high	false	0.3665	1.0	0.999491410488246	0	9	true	true	true
043.Raveniola sp	chr33	+	agent_only								Rasp_spid_00007	80511547	80512022	masp	false	N-terminal	medium	true	0.3987							
043.Raveniola sp	chr33	-	matched	Ra_Spid00006	72551881	72559642	masp	true	Full_length	2	Rasp_spid_00006	72551870	72559642	masp/acsp	true	Full_length	medium	true	0.3881	1.0	0.9985846628924344	-11	0	false	true	true
043.Raveniola sp	chr4	+	manual_only	Ra_Spid00003	64654074	64661618	masp	true	Full_length	2																
043.Raveniola sp	chr4	-	manual_only	Ra_Spid00001	40437084	40450712	masp	true	Full_length	3																
043.Raveniola sp	chr4	-	manual_only	Ra_Spid00002	63214036	63229110	masp	true	Full_length	3																
043.Raveniola sp	chr44	+	matched	Ra_Spid00007	59177474	59195164	acsp	true	Full_length	3	Rasp_spid_00008	59177474	59195167	masp/acsp	true	Full_length	medium	true	0.559	1.0	0.9998304414175098	0	3	false	true	true
043.Raveniola sp	ctg0352	+	agent_only								Rasp_spid_00009	197676	201970	acsp	true	Full_length	medium	true	0.5084							
044.Schizomida sp	chr2	-	manual_only	Sc_Spid00001	266216900	266245764	masp1	true	Full_length	4																
046.Scytodidae sp	chr02	+	agent_only								Scsp_spid_00001	13780982	13808845	masp	true	Full_length	medium	true	0.3911							
047.Selenops bursarius	chr02	+	agent_only								Sebu_spid_00001	118104449	118114246	pysp	true	Full_length	high	false	0.5681							
047.Selenops bursarius	chr02	+	agent_only								Sebu_spid_00002	219179725	219193587	acsp	true	Full_length	high	false	0.6652							
047.Selenops bursarius	chr02	+	agent_only								Sebu_spid_00003	240839197	240865492	acsp	true	Full_length	high	false	0.9806							
047.Selenops bursarius	chr11	+	matched	Sebu_Spid00006	145857623	145877894	misp	true	Full_length	5	Sebu_spid_00008	145857623	145877897	masp	true	Full_length	high	false	0.66	1.0	0.9998520272269902	0	3	false	true	true
047.Selenops bursarius	chr11	-	matched	Sebu_Spid00005	143901250	143917785	misp	true	Full_length	5	Sebu_spid_00005	143901247	143917785	misp	true	Full_length	high	false	0.9805	1.0	0.9998185995888257	-3	0	true	true	true
047.Selenops bursarius	chr11	-	matched	Sebu_Spid00004	143675925	143688465	misp	true	Full_length	5	Sebu_spid_00004	143675922	143688465	misp	true	Full_length	high	false	0.65	1.0	0.9997608227696724	-3	0	true	true	true
047.Selenops bursarius	chr11	-	agent_only								Sebu_spid_00006	144828177	144843794	misp	true	Full_length	high	false	0.641							
047.Selenops bursarius	chr11	-	agent_only								Sebu_spid_00007	145051484	145067478	misp	true	Full_length	high	false	0.5909							
047.Selenops bursarius	chr2	+	manual_only	Sebu_Spid00001	118104449	118114243	pysp	true	Full_length	3																
047.Selenops bursarius	chr2	+	manual_only	Sebu_Spid00002	219179725	219193584	acsp	true	Full_length	5																
047.Selenops bursarius	chr2	+	manual_only	Sebu_Spid00003	240839197	240865489	acsp	true	Full_length	5																
048.Solifugae sp	chr2	+	manual_only	So_Spid00002	59529828	59530910	misp	false	C-terminal	2																
048.Solifugae sp	chr2	-	manual_only	So_Spid00001	59427782	59428388	misp	false	N-terminal	2																
048.Solifugae sp	chr3	+	manual_only	So_Spid00003	53514532	53517244	cysp	true	Full_length	4																
049.Songthela sp	chr20	+	matched	Son_Spid00001	37311620	37319110	unknown	true	Full_length	4	Sosp_spid_00001	37311620	37319113	masp	true	Full_length	medium	true	0.7342	1.0	0.9995996263178967	0	3	false	true	true
050.Spinirta sp	chr05	+	agent_only								Spsp_spid_00001	133117773	133130159	pysp	true	Full_length	high	false	0.5671							
050.Spinirta sp	chr05	+	agent_only								Spsp_spid_00002	256204646	256206870	acsp	true	Full_length	high	false	0.5856							
050.Spinirta sp	chr09	+	agent_only								Spsp_spid_00005	217982807	218001096	misp	true	Full_length	high	false	0.609							
050.Spinirta sp	chr09	+	agent_only								Spsp_spid_00006	218054964	218102984	misp	true	Full_length	high	false	0.5773							
050.Spinirta sp	chr09	+	agent_only								Spsp_spid_00007	218168803	218182470	misp	true	Full_length	high	false	0.5768							
050.Spinirta sp	chr09	+	agent_only								Spsp_spid_00003	217637597	217651798	misp	true	Full_length	high	false	0.6492							
050.Spinirta sp	chr09	-	agent_only								Spsp_spid_00009	218296379	218340237	misp	true	Full_length	high	false	0.5152							
050.Spinirta sp	chr09	-	agent_only								Spsp_spid_00008	218231938	218232231	misp	false	C-terminal	medium	true	0.442							
050.Spinirta sp	chr09	-	agent_only								Spsp_spid_00004	217789322	217804920	misp	true	Full_length	high	false	0.6096							
050.Spinirta sp	chr11	-	agent_only								Spsp_spid_00010	214596412	214596882	masp	false	N-terminal	medium	true								
050.Spinirta sp	chr12	-	matched	Sp_Spid00008	12007932	12015251	masp	true	Full_length	3	Spsp_spid_00011	12007927	12015251	masp	true	Full_length	high	false	0.4902	1.0	0.9993173129437466	-5	0	true	true	true
050.Spinirta sp	chr14	-	matched	Sp_Spid00009	119349157	119366848	acsp	true	Full_length	2	Spsp_spid_00012	119349154	119366848	acsp	true	Full_length	high	false	0.4194	1.0	0.9998304510003391	-3	0	true	true	true
050.Spinirta sp	chr5	+	manual_only	Sp_Spid00001	133117773	133130156	pysp	true	Full_length	5																
050.Spinirta sp	chr5	+	manual_only	Sp_Spid00002	256204646	256206867	acsp	true	Full_length	4																
050.Spinirta sp	chr9	+	manual_only	Sp_Spid00003	217637597	217651785	misp	true	Full_length	4																
050.Spinirta sp	chr9	+	manual_only	Sp_Spid00005	217982807	218001083	misp	true	Full_length	4																
050.Spinirta sp	chr9	+	manual_only	Sp_Spid00006	218054964	218102981	misp	true	Full_length	3																
050.Spinirta sp	chr9	+	manual_only	Sp_Spid00007	218168803	218182463	misp	true	Full_length	3																
050.Spinirta sp	chr9	-	manual_only	Sp_Spid00004	217789334	217804920	misp	true	Full_length	4																
051.Stedocys bafengensis	chr03	+	agent_only								Stba_spid_00001	16433539	16460686	masp	true	Full_length	medium	true	0.4019							
051.Stedocys bafengensis	chr3	+	manual_only	Stba_Spid00001	16433539	16460680	unknown	true	Full_length	4																
052.Taira zhui	chr01	+	agent_only								Tazh_spid_00001	76767630	76768087	unknown	false	N-terminal	medium	true								
052.Taira zhui	chr03	-	agent_only								Tazh_spid_00002	93841951	93873012	masp	true	Full_length	medium	true								
052.Taira zhui	chr04	+	agent_only								Tazh_spid_00003	45524988	45540539	pysp	true	Full_length	high	false	0.5986							
052.Taira zhui	chr09	-	agent_only								Tazh_spid_00004	91616334	91616806	flag	false	N-terminal	medium	true	0.4568							
052.Taira zhui	chr10	+	matched	Tazh_Spid00004	12624063	12632946	cysp	true	Full_length	3	Tazh_spid_00006	12624063	12632951	cysp	true	Full_length	high	false	0.719	1.0	0.9994374437443745	0	5	true	true	true
052.Taira zhui	chr10	-	matched	Tazh_Spid00005	17557559	17575777	acsp	true	Full_length	5	Tazh_spid_00007	17557556	17575777	acsp	true	Full_length	high	false	0.6843	1.0	0.9998353548103837	-3	0	true	true	true
052.Taira zhui	chr10	-	agent_only								Tazh_spid_00008	22045660	22056087	acsp	true	Full_length	high	false	0.3877							
052.Taira zhui	chr10	-	agent_only								Tazh_spid_00005	11435264	11523874	acsp	true	Full_length	medium	true								
052.Taira zhui	chr15	-	matched	Tazh_Spid00006	87922649	87933841	misp	true	Full_length	5	Tazh_spid_00009	87922642	87933841	masp	true	Full_length	high	false	0.549	1.0	0.9993749441914457	-7	0	false	true	true
052.Taira zhui	chr17	+	matched	Tazh_Spid00007	82024443	82057382	crsp	true	Full_length	4	Tazh_spid_00010	82024443	82057385	crsp	true	Full_length	high	false	0.9267	1.0	0.9999089308481574	0	3	true	true	true
052.Taira zhui	chr18	+	matched	Tazh_Spid00008	31880783	31884388	masp	true	Full_length	2	Tazh_spid_00011	31880783	31884399	masp	true	Full_length	high	false	0.7389	1.0	0.9969579646017699	0	11	true	true	true
052.Taira zhui	chr18	-	matched	Tazh_Spid00010	59356865	59367697	misp	true	Full_length	3	Tazh_spid_00013	59356853	59367697	masp	true	Full_length	medium	true	0.5711	1.0	0.99889339727038	-12	0	false	true	true
052.Taira zhui	chr18	-	matched	Tazh_Spid00009	59299234	59311104	masp	true	Full_length	3	Tazh_spid_00012	59299213	59311104	misp	true	Full_length	high	false	0.7799	1.0	0.9982339584559751	-21	0	false	true	true
052.Taira zhui	chr18	-	agent_only								Tazh_spid_00014	59356853	59357148	misp	false	C-terminal	medium	true	0.5758							
052.Taira zhui	chr3	-	manual_only	Tazh_Spid00001	93841951	93873012	unknown	false	Full_length	3																
052.Taira zhui	chr4	+	manual_only	Tazh_Spid00002	45524988	45540536	pysp	true	Full_length	5																
052.Taira zhui	chr9	-	manual_only	Tazh_Spid00003	91616334	91616800	flag	false	N-terminal	3																
053.Tibellus sp.2	chr03	+	agent_only								Tisp_spid_00004	240747895	240755310	misp	true	Full_length	high	false	0.8721							
053.Tibellus sp.2	chr03	+	agent_only								Tisp_spid_00005	240807700	240815866	misp	true	Full_length	high	false	0.608							
053.Tibellus sp.2	chr03	+	agent_only								Tisp_spid_00006	240865915	240873065	misp	true	Full_length	high	false	0.6263							
053.Tibellus sp.2	chr03	-	agent_only								Tisp_spid_00002	98969841	98982019	misp	true	Full_length	high	false	0.6906							
053.Tibellus sp.2	chr03	-	agent_only								Tisp_spid_00003	99174508	99194621	misp	true	Full_length	high	false	0.9137							
053.Tibellus sp.2	chr03	-	agent_only								Tisp_spid_00001	98833409	98843396	misp	true	Full_length	high	false	0.61							
053.Tibellus sp.2	chr04	+	agent_only								Tisp_spid_00007	125351281	125362923	pysp	true	Full_length	medium	true	0.9165							
053.Tibellus sp.2	chr04	+	agent_only								Tisp_spid_00009	240686175	240696588	acsp	true	Full_length	high	false	0.7245							
053.Tibellus sp.2	chr04	+	agent_only								Tisp_spid_00010	260329354	260343556	cysp	true	Full_length	high	false	0.8319							
053.Tibellus sp.2	chr04	-	agent_only								Tisp_spid_00008	238942119	238952465	acsp	true	Full_length	high	false	0.9112							
053.Tibellus sp.2	chr06	-	agent_only								Tisp_spid_00011	172220291	172237382	acsp	true	Full_length	high	false	0.7915							
053.Tibellus sp.2	chr07	+	agent_only								Tisp_spid_00012	124582480	124596201	misp	true	Full_length	high	false	0.7382							
053.Tibellus sp.2	chr08	+	agent_only								Tisp_spid_00013	56543977	56557264	masp	true	Full_length	high	false	0.9433							
053.Tibellus sp.2	chr09	-	agent_only								Tisp_spid_00014	102548518	102610258	acsp	true	Full_length	medium	true								
053.Tibellus sp.2	chr10	+	agent_only								Tisp_spid_00015	141696030	141696503	masp	false	N-terminal	medium	true								
053.Tibellus sp.2	chr3	+	manual_only	Ti_Spid00005	240807700	240815863	misp	true	Full_length	3																
053.Tibellus sp.2	chr3	+	manual_only	Ti_Spid00004	240747895	240755307	misp	true	Full_length	4																
053.Tibellus sp.2	chr3	-	manual_only	Ti_Spid00001	98833412	98843396	misp	true	Full_length	3																
053.Tibellus sp.2	chr3	-	manual_only	Ti_Spid00002	98969847	98982019	misp	true	Full_length	3																
053.Tibellus sp.2	chr3	-	manual_only	Ti_Spid00003	99174514	99194621	misp	true	Full_length	4																
053.Tibellus sp.2	chr4	+	manual_only	Ti_Spid00007	240686175	240696583	acsp	true	Full_length	3																
053.Tibellus sp.2	chr4	+	manual_only	Ti_Spid00008	260329354	260343553	cysp	true	Full_length	2																
053.Tibellus sp.2	chr4	-	manual_only	Ti_Spid00006	238942122	238952465	acsp	true	Full_length	3																
053.Tibellus sp.2	chr6	-	manual_only	Ti_Spid00009	172220296	172237382	acsp	true	Full_length	2																
053.Tibellus sp.2	chr7	+	manual_only	Ti_Spid00010	124582480	124596198	misp	true	Full_length	3																
053.Tibellus sp.2	chr8	+	manual_only	Ti_Spid00011	56543977	56557261	masp	true	Full_length	4																
054.Titanoeca chayuensis	chr04	-	agent_only								Tich_spid_00001	202459944	202463318	misp	true	Full_length	high	false	0.5104							
054.Titanoeca chayuensis	chr05	+	agent_only								Tich_spid_00004	154269465	154283063	masp/misp	true	Full_length	medium	true	0.942							
054.Titanoeca chayuensis	chr05	+	agent_only								Tich_spid_00005	154298249	154298526	misp	false	C-terminal	medium	true	0.3612							
054.Titanoeca chayuensis	chr05	+	agent_only								Tich_spid_00002	7853627	7855819	misp	true	Full_length	high	false	0.4455							
054.Titanoeca chayuensis	chr05	-	agent_only								Tich_spid_00003	7870390	7875090	misp	true	Full_length	high	false	0.8264							
054.Titanoeca chayuensis	chr05	-	agent_only								Tich_spid_00006	211617117	211632257	misp	true	Full_length	high	false	0.9653							
054.Titanoeca chayuensis	chr06	+	agent_only								Tich_spid_00007	97794595	97795902	masp1	true	Full_length	high	false	0.8341							
054.Titanoeca chayuensis	chr06	-	agent_only								Tich_spid_00008	194959938	194973956	pysp	true	Full_length	high	false	0.4812							
054.Titanoeca chayuensis	chr07	+	agent_only								Tich_spid_00009	147346594	147347071	acsp	false	N-terminal	medium	true								
054.Titanoeca chayuensis	chr10	+	matched	Tich_Spid00008	137806957	137843460	crsp	true	Full_length	3	Tich_spid_00010	137806957	137843463	crsp	true	Full_length	high	false	0.8369	1.0	0.9999178217279351	0	3	true	true	true
054.Titanoeca chayuensis	chr14	+	matched	Tich_Spid00009	36587116	36603126	acsp	true	Full_length	3	Tich_spid_00011	36587116	36603132	acsp	true	Full_length	high	false	0.6825	1.0	0.9996253746253746	0	6	true	true	true
054.Titanoeca chayuensis	chr14	+	matched	Tich_Spid00010	168908832	168921467	masp1	true	Full_length	4	Tich_spid_00012	168908824	168921474	masp1	true	Full_length	high	false	0.6448	1.0	0.9988142292490119	-8	7	true	true	true
054.Titanoeca chayuensis	chr14	+	matched	Tich_Spid00011	169000592	169013104	masp	true	Full_length	4	Tich_spid_00013	169000581	169013111	masp1	true	Full_length	high	false	0.53	1.0	0.9985634477254589	-11	7	false	true	true
054.Titanoeca chayuensis	chr4	-	manual_only	Tich_Spid00001	202459947	202463290	misp	true	Full_length	4																
054.Titanoeca chayuensis	chr5	+	manual_only	Tich_Spid00002	7853644	7855811	misp	true	Full_length	4																
054.Titanoeca chayuensis	chr5	+	manual_only	Tich_Spid00004	154269465	154283060	unknown	true	Full_length	4																
054.Titanoeca chayuensis	chr5	-	manual_only	Tich_Spid00003	7870400	7875090	misp	true	Full_length	4																
054.Titanoeca chayuensis	chr5	-	manual_only	Tich_Spid00005	211617120	211632257	misp	true	Full_length	4																
054.Titanoeca chayuensis	chr6	+	manual_only	Tich_Spid00006	97794595	97795899	masp	true	Full_length	3																
054.Titanoeca chayuensis	chr6	-	manual_only	Tich_Spid00007	194959941	194973956	pysp	true	Full_length	3																
055.Tricalamus sp	chr12	-	agent_only								Trsp_spid_00001	102229944	102230274	unknown	false	C-terminal	medium	true								
056.Uloborus guangxiensis	chr01	+	agent_only								Ulgu_spid_00003	244763846	244764282	misp	false	N-terminal	medium	true								
056.Uloborus guangxiensis	chr01	+	agent_only								Ulgu_spid_00004	244798232	244798669	misp	false	N-terminal	medium	true								
056.Uloborus guangxiensis	chr01	+	agent_only								Ulgu_spid_00008	411970185	411981402	pysp	true	Full_length	high	false	0.8039							
056.Uloborus guangxiensis	chr01	+	agent_only								Ulgu_spid_00001	22623907	22634476	pysp	true	Full_length	high	false	0.5709							
056.Uloborus guangxiensis	chr01	+	agent_only								Ulgu_spid_00005	253430203	253437885	misp	true	Full_length	high	false	0.9964							
056.Uloborus guangxiensis	chr01	+	agent_only								Ulgu_spid_00002	244647054	244647490	misp	false	N-terminal	medium	true								
056.Uloborus guangxiensis	chr01	-	agent_only								Ulgu_spid_00006	253473910	253482234	misp	true	Full_length	high	false	0.6869							
056.Uloborus guangxiensis	chr01	-	agent_only								Ulgu_spid_00007	253519341	253527299	misp	true	Full_length	high	false	0.6371							
056.Uloborus guangxiensis	chr02	-	agent_only								Ulgu_spid_00009	187211809	187228722	pflag	true	Full_length	high	false	0.688							
056.Uloborus guangxiensis	chr03	+	agent_only								Ulgu_spid_00011	157912062	157919705	masp1	true	Full_length	high	false	0.797							
056.Uloborus guangxiensis	chr03	-	agent_only								Ulgu_spid_00010	153075543	153089659	masp	true	Full_length	medium	true								
056.Uloborus guangxiensis	chr06	+	agent_only								Ulgu_spid_00014	102122098	102133997	pysp	true	Full_length	high	false	0.9202							
056.Uloborus guangxiensis	chr06	+	agent_only								Ulgu_spid_00013	76807358	76822252	acsp	true	Full_length	medium	true	0.7839							
